expenseName,expenseCategory
TRAVEL INSURANCE,Travel
ATM WITHDRAWAL,Other
Pet care,Other
SOUVENIRS,Travel
bike service done,Transport
Misc expense,Other
Cosmetics,Personal Care
TOOTHPASTE,Groceries
INSURANCE PREMIUM,Bills
Travel insurance,Travel
gift,Other
MEDICINE,Health
homestay,Travel
paytm electricity bill,Bills
pen/paper,Education
Insurance premium,Bills
THEME PARK,Entertainment
TRAVEL INSURANCE,Travel
GADGETS,Shopping
upi insurance premium 607,Bills
gadgets done,Shopping
headphones txn,Shopping
homestay,Travel
Haircut,Personal Care
gpay first aid 1539,Health
MOBILE,Shopping
cooking oil,Groceries
pen/paper rs 2028,Education
Grooming,Personal Care
books txn,Education
gpay soap,Groceries
Parking,Transport
RICE,Groceries
COSMETICS,Personal Care
SKINCARE,Personal Care
DENTAL CARE,Health
POSTPAID BILL,Bills
Pen/paper,Education
scan txn,Health
provision store done,Groceries
Travel insurance,Travel
skincare,Personal Care
phonepe auto fare,Transport
payment fastag recharge,Transport
payment water bill,Bills
paytm vacation 1815,Travel
DETERGENT,Groceries
maintenance fee,Bills
gym membership,Health
cosmetics pay,Personal Care
bank charges,Other
Skincare,Personal Care
Face wash,Personal Care
Trip,Travel
UBER,Transport
Gift items,Shopping
COSMETICS,Personal Care
paid cake,Food
Electricity bill,Bills
GROOMING,Personal Care
souvenirs txn,Travel
IDLY,Food
spent charity,Other
phonepe metro ticket,Transport
WIFI BILL,Bills
Donation,Other
Movie ticket,Entertainment
gpay youtube premium,Entertainment
MAINTENANCE FEE,Bills
myntra,Shopping
upi mobile recharge,Bills
Dental care,Health
CLOTHES,Shopping
RICE,Groceries
bank charges,Other
bike service,Transport
insurance premium,Bills
DIESEL,Transport
mobile,Shopping
homestay,Travel
uber done,Transport
books,Education
grocery items,Groceries
Wifi bill,Bills
certification,Education
spa,Personal Care
GUIDED TOUR,Travel
Mobile recharge,Bills
water bill,Bills
Hospital,Health
Tax,Other
payment haircut,Personal Care
Toll,Transport
perfume,Personal Care
wifi bill rs 2019,Bills
phonepe tea 789,Food
Checkup,Health
PET CARE,Other
paytm pen/paper 1094,Education
vegetables,Groceries
PERFUME,Personal Care
CHARITY,Other
upi tuition,Education
tax,Other
paytm perfume,Personal Care
online course,Education
RAPIDO,Transport
txn travel insurance,Travel
phonepe book purchase,Entertainment
AMAZON ORDER,Shopping
vacation,Travel
charity rs 2518,Other
BOOKS,Education
upi skincare,Personal Care
grocery items,Groceries
EVENT TICKET,Entertainment
Wifi bill,Bills
HOMESTAY,Travel
upi fuel,Transport
haircut rs 1583,Personal Care
Monthly pass,Transport
upi charity,Other
online course,Education
movie ticket txn,Entertainment
medicine,Health
HEADPHONES,Shopping
Flipkart order,Shopping
maintenance fee,Bills
Home decor,Shopping
Haircut,Personal Care
Dth recharge,Bills
monthly pass,Transport
charity,Other
ice cream rs 1959,Food
book purchase,Entertainment
gpay wifi bill 1517,Bills
First aid,Health
Coke,Food
PAROTTA,Food
detergent,Groceries
phonepe parking 617,Transport
gas cylinder,Bills
Rapido,Transport
atm withdrawal rs 88,Other
SALON,Personal Care
HOSPITAL,Health
uber,Transport
Checkup,Health
spent misc expense,Other
spent souvenirs,Travel
provision store rs 2725,Groceries
Mobile recharge,Bills
payment dosa,Food
toothpaste,Groceries
grooming,Personal Care
samosa,Food
doctor visit rs 1863,Health
subscription,Entertainment
PERFUME,Personal Care
spent myntra,Shopping
SKINCARE,Personal Care
bakery items,Food
gpay event ticket 213,Entertainment
course fee done,Education
paid milk,Groceries
car service rs 1814,Transport
spa,Personal Care
Charity,Other
Flight ticket,Travel
BAKERY ITEMS,Food
paytm fruits 1802,Groceries
cosmetics,Personal Care
tea done,Food
charity,Other
Lab test,Health
grooming,Personal Care
Water bill,Bills
Guided tour,Travel
juice,Food
supplements,Health
MOVIE TICKET,Entertainment
Milkshake,Food
Udemy,Education
TAX,Other
KITCHENWARE,Shopping
dth recharge,Bills
SAMOSA,Food
checkup txn,Health
Bank charges,Other
SALON,Personal Care
phonepe charity,Other
txn atm withdrawal,Other
gym membership,Health
fuel txn,Transport
MOBILE RECHARGE,Bills
gym membership,Health
paytm parking,Transport
Face wash,Personal Care
lab test,Health
scan txn,Health
bank charges,Other
PET CARE,Other
bank charges rs 605,Other
MAINTENANCE FEE,Bills
gpay dosa,Food
Maintenance fee,Bills
Club entry,Entertainment
TRIP,Travel
supermarket,Groceries
exam fee,Education
cosmetics,Personal Care
Course fee,Education
paid street food,Food
tuition rs 2747,Education
medicine rs 838,Health
sandwich,Food
paid cosmetics,Personal Care
payment shampoo,Groceries
HAIRCUT,Personal Care
homestay,Travel
Ice cream,Food
Car service,Transport
resort done,Travel
FLIPKART ORDER,Shopping
Gift,Other
Wifi bill,Bills
gpay guided tour,Travel
HOSPITAL,Health
txn hospital,Health
gpay pen/paper 1644,Education
gpay water bill,Bills
hospital,Health
MOISTURIZER,Personal Care
PET CARE,Other
phonepe donation,Other
Pizza,Food
game txn,Entertainment
Bag,Shopping
salad,Food
Book purchase,Entertainment
Donation,Other
WIFI BILL,Bills
Electricity bill,Bills
Books,Education
FASTAG RECHARGE,Transport
dental care,Health
Homestay,Travel
SUPERMARKET,Groceries
TUITION,Education
Grocery items,Groceries
Certification,Education
books pay,Education
MEDICINE,Health
medicine,Health
perfume,Shopping
Shampoo,Groceries
phonepe gas cylinder,Bills
txn misc expense,Other
BANK CHARGES,Other
yoga class,Health
CHECKUP,Health
coursera,Education
parotta,Food
breakfast,Food
netflix,Entertainment
Donation,Other
resort,Travel
paytm car service,Transport
udemy rs 276,Education
Lab test,Health
clothes,Shopping
CHICKEN RICE,Food
phonepe lunch,Food
POSTPAID BILL,Bills
PRIME VIDEO,Entertainment
BAG,Shopping
SHAVING KIT,Personal Care
moisturizer,Personal Care
exam fee,Education
INTERNET BILL,Bills
SCAN,Health
payment electricity bill,Bills
paytm parotta,Food
payment grocery items,Groceries
VACATION,Travel
HOMESTAY,Travel
rent rs 2061,Bills
COSMETICS,Personal Care
gas cylinder,Bills
masala rs 1964,Groceries
Pen/paper,Education
maintenance fee done,Bills
GYM MEMBERSHIP,Health
Dth recharge,Bills
travel insurance,Travel
insurance premium pay,Bills
Salon,Personal Care
stationery,Shopping
WATER BILL,Bills
sandwich done,Food
POSTPAID BILL,Bills
kitchenware rs 1763,Shopping
paid amazon order,Shopping
gpay spa 671,Personal Care
HOTEL BOOKING,Travel
flight ticket,Travel
phonepe charity,Other
cosmetics,Personal Care
VEG RICE,Food
Game,Entertainment
vegetables,Groceries
subscription rs 2120,Entertainment
phonepe sandwich,Food
face wash txn,Personal Care
Haircut,Personal Care
cosmetics,Personal Care
Milk,Groceries
upi medicine 251,Health
FLIGHT TICKET,Travel
payment amazon order,Shopping
dental care,Health
watch,Shopping
Stationery,Shopping
rent rs 113,Bills
homestay,Travel
Tax,Other
txn parking,Transport
SHAVING KIT,Personal Care
Books,Education
toothpaste,Groceries
LUNCH,Food
biryani,Food
gpay game,Entertainment
spa,Personal Care
youtube premium,Entertainment
spent postpaid bill,Bills
exam fee rs 2950,Education
INSURANCE PREMIUM,Bills
upi youtube premium,Entertainment
gpay cosmetics,Personal Care
Movie ticket,Entertainment
fruits rs 814,Groceries
phonepe books 862,Education
homestay pay,Travel
Postpaid bill,Bills
Insurance premium,Bills
first aid,Health
Gift items,Shopping
phonepe dth recharge 307,Bills
COURSE FEE,Education
COURSE FEE,Education
book purchase,Entertainment
movie ticket,Entertainment
paid ice cream,Food
Street food,Food
Mobile,Shopping
Toothpaste,Groceries
Toll,Transport
Clothes,Shopping
Game,Entertainment
soap pay,Groceries
EVENT TICKET,Entertainment
theme park rs 2561,Entertainment
tax,Other
Club entry,Entertainment
toothpaste rs 1545,Groceries
Milk,Groceries
MOBILE RECHARGE,Bills
txn brunch,Food
CHECKUP,Health
Cosmetics,Personal Care
RESORT,Travel
SALON,Personal Care
TUITION,Education
guided tour,Travel
Scan,Health
wifi bill rs 1652,Bills
Skincare,Personal Care
grooming pay,Personal Care
dosa,Food
upi fruits,Groceries
MAINTENANCE FEE,Bills
Certification,Education
mobile,Shopping
maintenance fee,Bills
KITCHENWARE,Shopping
Haircut,Personal Care
Lab test,Health
grooming rs 1998,Personal Care
DOCTOR VISIT,Health
gym membership,Health
Bag,Shopping
Supplements,Health
cafe latte,Food
TAX,Other
SALON,Personal Care
SHAMPOO,Groceries
skincare,Personal Care
medicine,Health
Clothes,Shopping
salon rs 2345,Personal Care
First aid,Health
YOGA CLASS,Health
POSTPAID BILL,Bills
payment fruits,Groceries
Shawarma,Food
internet bill,Bills
CLUB ENTRY,Entertainment
fuel done,Transport
First aid,Health
Dth recharge,Bills
GIFT,Other
MISC EXPENSE,Other
dinner,Food
bike service rs 1125,Transport
paytm internet bill,Bills
FRIED RICE,Food
upi doctor visit,Health
txn parking,Transport
RESORT,Travel
CERTIFICATION,Education
movie ticket,Entertainment
Bakery items,Food
PRIME VIDEO,Entertainment
Burger,Food
CHARITY,Other
MOBILE RECHARGE,Bills
toothpaste,Groceries
paytm soap,Groceries
Certification,Education
Water bill,Bills
gpay udemy,Education
stationery done,Shopping
tax,Other
grooming,Personal Care
atm withdrawal,Other
WIFI BILL,Bills
maintenance fee,Bills
Fastag recharge,Transport
doctor visit,Health
Maintenance fee,Bills
soap,Groceries
ONLINE COURSE,Education
Donation,Other
upi dth recharge 707,Bills
DONATION,Other
NETFLIX,Entertainment
Ola,Transport
TRIP,Travel
upi hospital,Health
payment guided tour,Travel
haircut,Personal Care
spent charity,Other
ice cream rs 451,Food
Dal,Groceries
Burger,Food
LAB TEST,Health
gift,Other
supermarket,Groceries
phonepe gym membership,Health
Homestay,Travel
dal rs 2486,Groceries
Cinema,Entertainment
Mobile recharge,Bills
soap,Groceries
lab test,Health
Game,Entertainment
Concert,Entertainment
COLLEGE FEE,Education
fastag recharge,Transport
HAIRCUT,Personal Care
phonepe course fee 174,Education
RAPIDO,Transport
Street food,Food
train ticket,Transport
FACE WASH,Personal Care
Online course,Education
gpay interest payment 640,Other
mobile recharge txn,Bills
Interest payment,Other
First aid,Health
PEN/PAPER,Education
SUPPLEMENTS,Health
auto fare,Transport
Certification,Education
Metro ticket,Transport
COKE,Food
hotel booking done,Travel
detergent,Groceries
Tax,Other
first aid txn,Health
LAPTOP,Shopping
SCAN,Health
rent rs 1393,Bills
Spa,Personal Care
HOTEL BOOKING,Travel
PEN/PAPER,Education
water bill,Bills
certification,Education
gpay certification,Education
Fuel,Transport
books,Education
detergent,Groceries
trip done,Travel
paid resort,Travel
txn salad,Food
GROCERY ITEMS,Groceries
parking,Transport
postpaid bill txn,Bills
checkup,Health
EV CHARGING,Transport
ONLINE COURSE,Education
txn parking,Transport
grooming,Personal Care
gaming currency,Entertainment
BURGER,Food
GUIDED TOUR,Travel
auto fare,Transport
payment perfume,Personal Care
fastag recharge,Transport
Pen/paper,Education
SUPERMARKET,Groceries
homestay rs 2316,Travel
BIKE SERVICE,Transport
internet bill,Bills
spent cosmetics,Personal Care
mobile recharge pay,Bills
Fuel,Transport
DONATION,Other
DIESEL,Transport
Supplements,Health
scan txn,Health
GIFT,Other
shampoo,Groceries
vegetables rs 678,Groceries
CERTIFICATION,Education
Book purchase,Entertainment
paytm mobile recharge,Bills
train ticket pay,Transport
gpay face wash,Personal Care
Face wash,Personal Care
Trip,Travel
Club entry,Entertainment
MYNTRA,Shopping
perfume done,Personal Care
book purchase,Entertainment
Rent,Bills
pet care done,Other
Bag,Shopping
movie ticket rs 2598,Entertainment
event ticket rs 2380,Entertainment
GUIDED TOUR,Travel
Donation,Other
Supermarket,Groceries
resort pay,Travel
Game,Entertainment
pet care pay,Other
gpay spa 625,Personal Care
Provision store,Groceries
LUNCH,Food
haircut,Personal Care
Uber,Transport
paid prime video,Entertainment
Shoes,Shopping
TOOTHPASTE,Groceries
bank charges rs 130,Other
misc expense rs 2893,Other
Hotel booking,Travel
chicken rice,Food
cinema rs 1199,Entertainment
gpay rice 1472,Groceries
Momos,Food
Rice,Groceries
FACE WASH,Personal Care
Course fee,Education
DONATION,Other
event ticket rs 1682,Entertainment
insurance premium,Bills
Flight ticket,Travel
gpay pen/paper,Education
WATER BILL,Bills
dth recharge,Bills
hotel booking,Travel
gym membership,Health
bike service,Transport
upi fruits 1777,Groceries
Street food,Food
Grocery items,Groceries
bank charges,Other
gym membership pay,Health
Maintenance fee,Bills
phonepe water bill 168,Bills
Pet care,Other
SHAMPOO,Groceries
payment resort,Travel
Charity,Other
BAG,Shopping
upi myntra,Shopping
BIKE SERVICE,Transport
gpay dental care 1539,Health
Gym membership,Health
Game,Entertainment
dth recharge done,Bills
flight ticket,Travel
auto fare rs 2165,Transport
Fruits,Groceries
toll,Transport
grooming,Personal Care
shampoo,Groceries
Diesel,Transport
Gym membership,Health
MISC EXPENSE,Other
gpay cosmetics 573,Personal Care
Sandwich,Food
resort,Travel
MOBILE RECHARGE,Bills
pizza,Food
spent gift items,Shopping
spent bread,Groceries
Water bill,Bills
Flipkart order,Shopping
paytm cosmetics 462,Personal Care
COURSERA,Education
SPA,Personal Care
kitchenware,Shopping
headphones pay,Shopping
spent coke,Food
Fastag recharge,Transport
face wash,Personal Care
CHARITY,Other
supermarket,Groceries
Bike service,Transport
upi club entry 965,Entertainment
provision store,Groceries
paytm netflix,Entertainment
salad,Food
Misc expense,Other
Home decor,Shopping
FLIPKART ORDER,Shopping
scan done,Health
udemy,Education
GIFT,Other
charity txn,Other
moisturizer,Personal Care
YOUTUBE PREMIUM,Entertainment
auto,Transport
Wifi bill,Bills
spent bike taxi,Transport
paid toothpaste,Groceries
phonepe youtube premium,Entertainment
moisturizer,Personal Care
Pen/paper,Education
home decor,Shopping
MILK,Groceries
TRAIN TICKET,Transport
Salon,Personal Care
Uber,Transport
club entry,Entertainment
breakfast pay,Food
GIFT,Other
Insurance premium,Bills
Gadgets,Shopping
Donation,Other
electricity bill,Bills
Club entry,Entertainment
college fee done,Education
upi atm withdrawal,Other
Supplements,Health
Vacation,Travel
rent,Bills
txn books,Education
Exam fee,Education
BAG,Shopping
cosmetics,Personal Care
subscription done,Entertainment
SOAP,Groceries
Exam fee,Education
perfume rs 311,Personal Care
dth recharge rs 1656,Bills
checkup,Health
medicine,Health
Atm withdrawal,Other
yoga class rs 1383,Health
electricity bill,Bills
gym membership pay,Health
YOUTUBE PREMIUM,Entertainment
pet care,Other
phonepe mobile,Shopping
Travel insurance,Travel
pen/paper,Education
coursera,Education
pet care,Other
FACE WASH,Personal Care
certification,Education
phonepe tuition 814,Education
supermarket rs 370,Groceries
IDLY,Food
BRUNCH,Food
YOGA CLASS,Health
wifi bill,Bills
trip,Travel
Grooming,Personal Care
spent lunch,Food
detergent,Groceries
Grocery items,Groceries
dental care rs 2736,Health
cake,Food
gpay internet bill,Bills
youtube premium rs 2926,Entertainment
paytm souvenirs,Travel
vacation,Travel
paytm perfume 1481,Personal Care
phonepe wifi bill 1301,Bills
dal,Groceries
upi mobile,Shopping
GYM MEMBERSHIP,Health
wifi bill,Bills
travel insurance,Travel
EVENT TICKET,Entertainment
CLOTHES,Shopping
COLLEGE FEE,Education
momos,Food
Book purchase,Entertainment
upi bus ticket,Transport
paytm atm withdrawal,Other
TAX,Other
phonepe rent,Bills
Coke,Food
lab test,Health
yoga class,Health
spent guided tour,Travel
Course fee,Education
shaving kit,Personal Care
Doctor visit,Health
SALON,Personal Care
SANDWICH,Food
payment water bill,Bills
Rapido,Transport
UBER,Transport
course fee,Education
Wifi bill,Bills
PAROTTA,Food
Exam fee,Education
SPOTIFY,Entertainment
Vacation,Travel
misc expense,Other
paytm diesel,Transport
paytm maintenance fee 1288,Bills
JUICE,Food
Milk,Groceries
event ticket,Entertainment
misc expense rs 488,Other
moisturizer,Personal Care
COURSE FEE,Education
souvenirs,Travel
ice cream,Food
shaving kit,Personal Care
DTH RECHARGE,Bills
SUPPLEMENTS,Health
flipkart order,Shopping
Fruits,Groceries
LAPTOP,Shopping
phonepe cab ride,Transport
paytm insurance premium,Bills
FLIGHT TICKET,Travel
MEDICINE,Health
ONLINE COURSE,Education
Club entry,Entertainment
Supplements,Health
gpay scan 249,Health
GIFT ITEMS,Shopping
paytm hospital,Health
Tax,Other
perfume,Shopping
POSTPAID BILL,Bills
maintenance fee rs 857,Bills
perfume,Personal Care
Breakfast,Food
dal pay,Groceries
CHICKEN RICE,Food
upi netflix,Entertainment
exam fee rs 828,Education
burger,Food
BREAKFAST,Food
gpay mobile 624,Shopping
hotel booking,Travel
paid gift items,Shopping
BANK CHARGES,Other
petrol,Transport
AUTO,Transport
event ticket,Entertainment
Yoga class,Health
paytm auto fare 1698,Transport
paytm rapido 249,Transport
MISC EXPENSE,Other
Samosa,Food
WIFI BILL,Bills
Clothes,Shopping
netflix pay,Entertainment
Kitchenware,Shopping
auto fare,Transport
Dth recharge,Bills
phonepe college fee 1124,Education
trip,Travel
TRAVEL INSURANCE,Travel
water bill rs 997,Bills
watch txn,Shopping
TAX,Other
Doctor visit,Health
bread pay,Groceries
MOISTURIZER,Personal Care
Yoga class,Health
gym membership,Health
POSTPAID BILL,Bills
EXAM FEE,Education
Monthly pass,Transport
Lab test,Health
rice,Groceries
IDLY,Food
provision store txn,Groceries
first aid,Health
Gas cylinder,Bills
WATER BILL,Bills
shaving kit,Personal Care
SPA,Personal Care
clothes rs 904,Shopping
Medicine,Health
water bill pay,Bills
phonepe face wash 681,Personal Care
provision store,Groceries
coursera,Education
GROOMING,Personal Care
ENERGY DRINK,Food
pen/paper txn,Education
metro ticket,Transport
gpay gift,Other
Rapido,Transport
fruits,Groceries
Online course,Education
electricity bill,Bills
DAL,Groceries
youtube premium,Entertainment
INTEREST PAYMENT,Other
Lab test,Health
guided tour rs 366,Travel
TOOTHPASTE,Groceries
SUPERMARKET,Groceries
coke pay,Food
bike taxi,Transport
phonepe medicine 1779,Health
coursera,Education
interest payment pay,Other
SUBSCRIPTION,Entertainment
udemy,Education
Cinema,Entertainment
fastag recharge,Transport
scan txn,Health
Water bill,Bills
paid coke,Food
Samosa,Food
