expenseName,expenseCategory
urgent face wash bill,Personal Care
monthly wifi bill order,Bills
quick hospital bill expense,Health
late night shirt order,Shopping
quick dosa subscription,Food
quick gaming bill,Entertainment
service charge recharge,Others
quick eye test fee,Health
extra cash given payment,Others
extra pg rent subscription,Rent
late night amazon prime payment,Entertainment
urgent college fee expense,Education
monthly surprise gift recharge,Gifts
insta taxi fare payment,Transport
train pass recharge,Transport
monthly charger payment,Shopping
urgent coffee order,Food
urgent python course bill,Education
online salon expense premium,Personal Care
online dress premium,Shopping
monthly paneer order,Groceries
late night certification fee bill,Education
monthly rapido recharge,Transport
bag subscription,Shopping
quick notes xerox fee,Education
daily service charge payment,Others
daily metro recharge,Transport
extra flat rent expense,Rent
insta sip investment payment,Investment
monthly zomato order subscription,Food
daily exam fee payment,Education
urgent udemy course expense,Education
extra mouse payment,Shopping
extra nail cutter payment,Personal Care
online cake fee,Food
service charge purchase,Others
insta exam fee recharge,Education
online exam fee order,Education
daily company salary bill,Salary
daily coursera subscription payment,Education
cake payment,Food
extra karaoke fee,Entertainment
daily donation payment,Others
insta postpaid bill payment,Bills
monthly taxi fare subscription,Transport
daily watch expense,Shopping
insta sugar bill,Groceries
insta netflix expense,Entertainment
shawarma subscription,Food
extra anniversary gift premium,Gifts
online local train subscription,Transport
monthly gas bill purchase,Bills
late night hotel booking subscription,Travel
monthly online course,Education
shirt subscription,Shopping
atta purchase,Groceries
extra python course bill,Education
eye test bill,Health
late night diesel purchase,Transport
quick dth recharge subscription,Bills
daily doctor visit premium,Health
bonus amount subscription,Salary
urgent cab fare order,Transport
urgent helmet,Shopping
quick bread expense,Groceries
quick mobile cover expense,Shopping
monthly fuel refill premium,Transport
late night subway payment,Food
bike service subscription,Transport
quick helmet bill,Shopping
late night music subscription recharge,Entertainment
extra cake order,Food
monthly salt fee,Groceries
extra salt premium,Groceries
daily shawarma purchase,Food
insta protein powder recharge,Health
urgent misc expense expense,Others
jeans recharge,Shopping
dosa purchase,Food
quick amirthanjan order,Health
monthly laptop stand expense,Shopping
quick dth recharge subscription,Bills
daily paneer expense,Groceries
daily dth recharge purchase,Bills
late night perfume purchase,Personal Care
late night sip investment expense,Investment
watch recharge,Shopping
hotel booking subscription,Travel
insta coursera subscription premium,Education
quick react course payment,Education
online beard trim bill,Personal Care
extra watch bill,Shopping
online holiday booking expense,Travel
late night groww investment order,Investment
fuel refill bill,Transport
insta jeans,Shopping
urgent tshirt,Shopping
insta keyboard bill,Shopping
quick college fee bill,Education
urgent dominos subscription,Food
quick clinic fee,Health
late night myntra order bill,Shopping
extra flipkart shopping recharge,Shopping
quick lunch order,Food
urgent dinner recharge,Food
daily fuel refill payment,Transport
extra water bill bill,Bills
quick milk subscription,Groceries
instamart bill,Groceries
monthly vitamin tablets recharge,Health
urgent ice cream order,Food
cab fare purchase,Transport
late night trip food order,Travel
gaming bill,Entertainment
monthly medicine,Health
online gift card order,Gifts
quick airtel recharge fee,Bills
beach resort bill,Travel
college fee subscription,Education
urgent lunch order,Food
urgent repair work subscription,Others
daily hospital bill subscription,Health
online bonus amount expense,Salary
insta shampoo expense,Personal Care
online medical shop expense,Health
urgent udemy course purchase,Education
quick gift wrap order,Gifts
monthly travel bag expense,Travel
quick spotify premium,Entertainment
urgent gas bill recharge,Bills
jeans recharge,Shopping
daily share auto order,Transport
urgent internship stipend premium,Salary
daily vegetables purchase,Groceries
extra medical shop premium,Health
insta unknown expense bill,Others
cash given subscription,Others
insta flipkart shopping bill,Shopping
monthly outstation train subscription,Travel
monthly gym fee subscription,Health
quick misc expense expense,Others
extra bike petrol order,Transport
extra electricity bill,Bills
online travel bag recharge,Travel
urgent free fire diamonds bill,Entertainment
monthly salary income,Salary
monthly hotstar bill,Entertainment
online eb bill payment,Bills
insta watch,Shopping
quick dominos,Food
daily ola cab purchase,Transport
late night beard trim premium,Personal Care
unknown expense fee,Others
steam games recharge,Entertainment
trip food bill,Travel
monthly tour package payment,Travel
online bigbasket subscription,Groceries
gift card bill,Gifts
extra zomato order premium,Food
daily charger payment,Shopping
quick repair work order,Others
bike petrol recharge,Transport
urgent shirt premium,Shopping
extra parking fee bill,Transport
insta body spray expense,Personal Care
extra coursera subscription purchase,Education
quick electricity bill expense,Bills
monthly mutual fund order,Investment
anniversary gift premium,Gifts
quick ml course purchase,Education
extra metro bill,Transport
late night zerodha purchase,Investment
quick python course fee,Education
daily skin care fee,Personal Care
monthly unexpected expense subscription,Others
monthly mess fee subscription,Food
urgent mobile recharge payment,Bills
python course subscription,Education
late night bread expense,Groceries
insta mobile cover expense,Shopping
fruits bill,Groceries
online bitcoin payment,Investment
daily shoes,Shopping
urgent rice,Groceries
gym fee recharge,Health
insta flat rent purchase,Rent
daily outstation train subscription,Travel
extra internet recharge recharge,Bills
monthly ola cab expense,Transport
monthly vegetables order,Groceries
online share auto subscription,Transport
urgent cycle cover payment,Shopping
online dth recharge subscription,Bills
electricity bill order,Bills
tour package,Travel
extra steam games order,Entertainment
insta protein powder expense,Health
urgent airtel recharge subscription,Bills
quick college fee recharge,Education
salt expense,Groceries
urgent ola cab recharge,Transport
dental checkup bill,Health
extra cash given fee,Others
late night usb cable order,Shopping
quick amirthanjan premium,Health
late night service charge,Others
quick hospital bill subscription,Health
late night hostel rent expense,Rent
monthly semester fee bill,Education
urgent hospital bill payment,Health
late night shawarma premium,Food
insta dosa,Food
late night rapido expense,Transport
quick donation premium,Others
monthly pg rent subscription,Rent
urgent nail cutter subscription,Personal Care
daily taxi fare subscription,Transport
makeup kit bill,Personal Care
urgent zomato order,Food
monthly protein powder expense,Health
late night shampoo order,Personal Care
insta dress order,Shopping
quick canteen food expense,Food
urgent metro bill,Transport
quick birthday gift premium,Gifts
daily room rent payment,Rent
late night parotta order,Food
online cycle cover bill,Shopping
quick postpaid bill purchase,Bills
monthly health checkup subscription,Health
daily fish purchase,Groceries
late night karaoke recharge,Entertainment
online rapido payment,Transport
wifi bill order,Bills
late night fish expense,Groceries
online paneer recharge,Groceries
quick doctor visit purchase,Health
extra hostel rent bill,Rent
udemy course premium,Education
extra metro order,Transport
cab fare purchase,Transport
monthly cheese purchase,Groceries
online keyboard bill,Shopping
daily lunch subscription,Food
vegetables subscription,Groceries
insta dal premium,Groceries
online share auto purchase,Transport
extra monthly rent,Rent
urgent hospital bill order,Health
monthly jeans premium,Shopping
late night react course expense,Education
online notes xerox bill,Education
urgent gym fee bill,Health
extra helmet subscription,Shopping
monthly travel bag order,Travel
online instamart bill,Groceries
online doctor visit expense,Health
taxi fare premium,Transport
monthly charger purchase,Shopping
extra milk subscription,Groceries
extra skin care purchase,Personal Care
online charger expense,Shopping
online notes xerox,Education
insta vacation cab,Travel
unknown expense order,Others
extra apollo pharmacy fee,Health
monthly mouse purchase,Shopping
insta surprise gift,Gifts
online local train premium,Transport
quick face wash order,Personal Care
online water bill expense,Bills
late night book purchase bill,Education
daily hospital bill order,Health
insta jio recharge premium,Bills
quick semester fee purchase,Education
daily tuition fee fee,Education
salary income expense,Salary
online chicken rice payment,Food
extra room rent,Rent
pizza fee,Food
online chicken rice fee,Food
daily resort booking,Travel
salary deposit premium,Salary
online health checkup,Health
insta exam fee purchase,Education
quick stock purchase subscription,Investment
ola cab payment,Transport
online juice premium,Food
online mutual fund expense,Investment
daily fine amount,Others
quick music subscription fee,Entertainment
quick vegetables bill,Groceries
cash given fee,Others
urgent amazon order bill,Shopping
quick tuition fee fee,Education
urgent unknown expense subscription,Others
insta salary income recharge,Salary
extra shawarma fee,Food
online subscription payment,Bills
quick dmart order,Groceries
monthly mobile recharge premium,Bills
